,client_id,age,total
14499,c_8112,18,7
14500,c_8113,22,13
14501,c_8114,59,1
14502,c_8115,18,20
14503,c_8115,19,11
14504,c_8116,38,29
14505,c_8116,39,2
14506,c_8117,21,13
14507,c_8117,22,4
14508,c_8118,37,104
14509,c_8118,38,14
14510,c_8119,52,33
14511,c_8119,53,4
14512,c_812,35,66
14513,c_812,36,8
14514,c_8120,32,50
14515,c_8120,33,16
14516,c_8121,50,34
14517,c_8121,51,4
14518,c_8122,18,19
14519,c_8122,19,1
14520,c_8123,27,3
14521,c_8123,28,1
14522,c_8124,40,61
14523,c_8124,41,3
14524,c_8125,42,58
14525,c_8125,43,3
14526,c_8126,21,5
14527,c_8127,33,17
14528,c_8128,71,54
14529,c_8128,72,12
14530,c_8129,54,10
14531,c_8129,55,5
14532,c_813,26,13
14533,c_813,27,7
14534,c_8130,44,25
14535,c_8130,45,2
14536,c_8131,38,9
14537,c_8131,39,9
14538,c_8132,43,26
14539,c_8132,44,3
14540,c_8133,56,39
14541,c_8133,57,10
14542,c_8134,56,11
14543,c_8134,57,1
14544,c_8135,61,17
14545,c_8135,62,4
14546,c_8136,35,132
14547,c_8136,36,24
14548,c_8137,50,6
14549,c_8138,37,104
14550,c_8138,38,14
14551,c_8139,67,31
14552,c_8139,68,3
14553,c_814,17,7
14554,c_814,18,5
14555,c_8140,50,1
14556,c_8141,38,58
14557,c_8141,39,15
14558,c_8142,29,3
14559,c_8142,30,1
14560,c_8143,20,6
14561,c_8143,21,3
14562,c_8144,20,19
14563,c_8144,21,4
14564,c_8145,30,35
14565,c_8145,31,23
14566,c_8146,51,20
14567,c_8146,52,11
14568,c_8147,31,35
14569,c_8147,32,26
14570,c_8148,32,6
14571,c_8148,33,1
14572,c_8149,57,15
14573,c_8149,58,4
14574,c_815,75,19
14575,c_815,76,4
14576,c_8150,46,26
14577,c_8150,47,7
14578,c_8151,50,15
14579,c_8151,51,8
14580,c_8152,44,23
14581,c_8152,45,5
14582,c_8153,46,69
14583,c_8153,47,3
14584,c_8154,32,27
14585,c_8154,33,8
14586,c_8155,25,7
14587,c_8155,26,1
14588,c_8156,26,2
14589,c_8157,28,30
14590,c_8157,29,8
14591,c_8158,37,21
14592,c_8159,17,34
14593,c_8159,18,6
14594,c_816,42,29
14595,c_816,43,4
14596,c_8160,37,15
14597,c_8160,38,7
14598,c_8161,66,59
14599,c_8161,67,11
14600,c_8162,75,20
14601,c_8162,76,10
14602,c_8163,39,142
14603,c_8163,40,13
14604,c_8164,65,16
14605,c_8164,66,3
14606,c_8165,27,21
14607,c_8165,28,1
14608,c_8166,39,25
14609,c_8167,56,37
14610,c_8167,57,7
14611,c_8168,37,8
14612,c_8168,38,4
14613,c_8169,58,24
14614,c_8169,59,10
14615,c_817,34,17
14616,c_817,35,12
14617,c_8170,36,38
14618,c_8170,37,12
14619,c_8171,49,47
14620,c_8171,50,14
14621,c_8172,33,120
14622,c_8172,34,23
14623,c_8173,37,9
14624,c_8174,30,30
14625,c_8174,31,5
14626,c_8175,59,16
14627,c_8175,60,1
14628,c_8176,45,10
14629,c_8177,37,43
14630,c_8177,38,5
14631,c_8178,19,20
14632,c_8178,20,6
14633,c_8179,17,16
14634,c_8179,18,3
14635,c_818,60,14
14636,c_818,61,6
14637,c_8180,47,35
14638,c_8180,48,17
14639,c_8181,27,7
14640,c_8181,28,3
14641,c_8182,17,8
14642,c_8182,18,4
14643,c_8183,67,20
14644,c_8183,68,2
14645,c_8184,45,72
14646,c_8184,46,6
14647,c_8185,45,19
14648,c_8186,43,26
14649,c_8186,44,9
14650,c_8187,45,13
14651,c_8188,31,61
14652,c_8189,48,27
14653,c_8189,49,6
14654,c_819,20,3
14655,c_8190,39,46
14656,c_8190,40,18
14657,c_8191,43,60
14658,c_8191,44,6
14659,c_8192,29,24
14660,c_8192,30,4
14661,c_8193,29,53
14662,c_8193,30,2
14663,c_8194,48,15
14664,c_8194,49,9
14665,c_8195,42,52
14666,c_8195,43,13
14667,c_8196,53,19
14668,c_8196,54,1
14669,c_8197,35,79
14670,c_8197,36,28
14671,c_8198,45,7
14672,c_8199,27,29
14673,c_8199,28,5
14674,c_82,32,23
14675,c_82,33,5
14676,c_820,39,14
14677,c_820,40,13
14678,c_8200,79,21
14679,c_8201,62,68
14680,c_8201,63,17
14681,c_8202,38,18
14682,c_8202,39,2
14683,c_8203,62,10
14684,c_8203,63,1
14685,c_8204,33,71
14686,c_8204,34,16
14687,c_8205,41,74
14688,c_8205,42,15
14689,c_8206,52,7
14690,c_8207,25,5
14691,c_8207,26,1
14692,c_8208,17,16
14693,c_8208,18,11
14694,c_8209,79,61
14695,c_8209,80,18
14696,c_821,28,13
14697,c_821,29,2
14698,c_8210,88,10
14699,c_8211,37,30
14700,c_8212,26,10
14701,c_8212,27,6
14702,c_8213,43,55
14703,c_8213,44,14
14704,c_8214,57,2
14705,c_8215,65,13
14706,c_8215,66,6
14707,c_8216,56,26
14708,c_8216,57,5
14709,c_8217,50,33
14710,c_8217,51,3
14711,c_8218,61,23
14712,c_8218,62,6
14713,c_8219,31,37
14714,c_8219,32,3
14715,c_822,21,29
14716,c_822,22,5
14717,c_8220,25,20
14718,c_8220,26,1
14719,c_8221,18,2
14720,c_8222,29,4
14721,c_8223,30,80
14722,c_8223,31,17
14723,c_8224,47,78
14724,c_8224,48,11
14725,c_8225,21,26
14726,c_8225,22,9
14727,c_8226,63,24
14728,c_8226,64,9
14729,c_8227,67,12
14730,c_8227,68,2
14731,c_8228,42,22
14732,c_8228,43,2
14733,c_8229,68,62
14734,c_8229,69,10
14735,c_823,41,13
14736,c_823,42,3
14737,c_8230,22,10
14738,c_8230,23,2
14739,c_8231,72,21
14740,c_8231,73,1
14741,c_8232,60,4
14742,c_8232,61,2
14743,c_8233,58,14
14744,c_8233,59,3
14745,c_8234,48,8
14746,c_8234,49,5
14747,c_8235,29,13
14748,c_8235,30,2
14749,c_8236,29,13
14750,c_8237,67,28
14751,c_8237,68,7
14752,c_8238,39,24
14753,c_8238,40,12
14754,c_8239,24,7
14755,c_824,26,10
14756,c_824,27,5
14757,c_8240,43,38
14758,c_8240,44,14
14759,c_8241,74,15
14760,c_8241,75,1
14761,c_8242,28,18
14762,c_8242,29,7
14763,c_8243,51,9
14764,c_8244,27,8
14765,c_8244,28,1
14766,c_8245,17,13
14767,c_8245,18,6
14768,c_8246,43,18
14769,c_8247,33,19
14770,c_8247,34,1
14771,c_8248,39,30
14772,c_8248,40,7
14773,c_8249,57,13
14774,c_8249,58,5
14775,c_825,44,68
14776,c_825,45,8
14777,c_8250,70,18
14778,c_8250,71,3
14779,c_8251,65,4
14780,c_8251,66,6
14781,c_8252,32,80
14782,c_8252,33,43
14783,c_8254,71,55
14784,c_8254,72,8
14785,c_8255,19,12
14786,c_8255,20,3
14787,c_8256,32,16
14788,c_8256,33,3
14789,c_8257,54,78
14790,c_8257,55,10
14791,c_8258,23,18
14792,c_8259,17,15
14793,c_8259,18,6
14794,c_826,17,9
14795,c_826,18,2
14796,c_8260,30,99
14797,c_8260,31,12
14798,c_8261,83,14
14799,c_8261,84,14
14800,c_8262,29,16
14801,c_8262,30,2
14802,c_8263,64,18
14803,c_8263,65,6
14804,c_8264,31,102
14805,c_8264,32,20
14806,c_8265,24,5
14807,c_8265,25,1
14808,c_8266,72,30
14809,c_8266,73,2
14810,c_8267,47,30
14811,c_8267,48,7
14812,c_8268,23,5
14813,c_8268,24,5
14814,c_8269,52,6
14815,c_827,38,60
14816,c_827,39,6
14817,c_8270,59,5
14818,c_8270,60,1
14819,c_8271,71,24
14820,c_8271,72,5
14821,c_8272,30,28
14822,c_8272,31,9
14823,c_8273,30,32
14824,c_8273,31,2
14825,c_8274,46,72
14826,c_8274,47,14
14827,c_8275,30,15
14828,c_8275,31,1
14829,c_8276,34,13
14830,c_8277,44,38
14831,c_8277,45,7
14832,c_8278,37,61
14833,c_8278,38,14
14834,c_8279,34,76
14835,c_8279,35,19
14836,c_828,63,5
14837,c_828,64,1
14838,c_8280,54,45
14839,c_8280,55,8
14840,c_8281,20,6
14841,c_8281,21,1
14842,c_8282,45,108
14843,c_8282,46,14
14844,c_8283,24,14
14845,c_8283,25,3
14846,c_8284,46,24
14847,c_8284,47,7
14848,c_8285,66,33
14849,c_8285,67,14
14850,c_8286,41,58
14851,c_8286,42,10
14852,c_8287,37,39
14853,c_8287,38,14
14854,c_8288,39,19
14855,c_8288,40,6
14856,c_8289,48,19
14857,c_8289,49,5
14858,c_829,35,94
14859,c_829,36,27
14860,c_8290,40,17
14861,c_8290,41,4
14862,c_8291,18,7
14863,c_8291,19,1
14864,c_8292,22,12
14865,c_8292,23,5
14866,c_8293,60,28
14867,c_8293,61,12
14868,c_8294,55,21
14869,c_8294,56,6
14870,c_8295,17,11
14871,c_8295,18,1
14872,c_8296,30,55
14873,c_8296,31,8
14874,c_8297,53,10
14875,c_8297,54,2
14876,c_8298,56,14
14877,c_8298,57,2
14878,c_8299,52,19
14879,c_8299,53,14
14880,c_83,23,13
14881,c_83,24,6
14882,c_830,40,41
14883,c_830,41,6
14884,c_8300,38,8
14885,c_8300,39,13
14886,c_8301,47,68
14887,c_8301,48,15
14888,c_8302,25,17
14889,c_8302,26,1
14890,c_8303,31,100
14891,c_8303,32,17
14892,c_8304,32,81
14893,c_8304,33,7
14894,c_8305,28,7
14895,c_8305,29,8
14896,c_8306,75,24
14897,c_8306,76,5
14898,c_8307,48,23
14899,c_8307,49,6
14900,c_8308,40,61
14901,c_8308,41,8
14902,c_8309,59,16
14903,c_8309,60,4
14904,c_831,30,54
14905,c_831,31,6
14906,c_8310,82,2
14907,c_8310,83,1
14908,c_8311,51,12
14909,c_8311,52,2
14910,c_8312,50,30
14911,c_8312,51,15
14912,c_8313,34,31
14913,c_8313,35,10
14914,c_8314,17,11
14915,c_8314,18,5
14916,c_8315,52,5
14917,c_8315,53,4
14918,c_8316,40,47
14919,c_8316,41,10
14920,c_8317,51,11
14921,c_8317,52,4
14922,c_8318,23,14
14923,c_8318,24,16
14924,c_8319,42,20
14925,c_832,29,5
14926,c_832,30,1
14927,c_8320,55,28
14928,c_8320,56,10
14929,c_8321,35,14
14930,c_8321,36,5
14931,c_8322,40,60
14932,c_8322,41,17
14933,c_8323,25,20
14934,c_8323,26,2
14935,c_8324,46,110
14936,c_8324,47,16
14937,c_8325,38,85
14938,c_8325,39,25
14939,c_8326,38,50
14940,c_8326,39,2
14941,c_8327,49,131
14942,c_8327,50,28
14943,c_8328,40,8
14944,c_8328,41,4
14945,c_8329,17,4
14946,c_8329,18,1
14947,c_833,60,18
14948,c_833,61,10
14949,c_8330,65,38
14950,c_8330,66,10
14951,c_8331,46,28
14952,c_8331,47,5
14953,c_8332,25,16
14954,c_8332,26,15
14955,c_8333,58,56
14956,c_8333,59,12
14957,c_8334,68,22
14958,c_8334,69,4
14959,c_8335,26,14
14960,c_8336,60,13
14961,c_8336,61,5
14962,c_8337,63,17
14963,c_8338,48,28
14964,c_8339,50,30
14965,c_8339,51,6
14966,c_834,49,37
14967,c_834,50,12
14968,c_8340,44,47
14969,c_8340,45,8
14970,c_8341,63,18
14971,c_8342,43,24
14972,c_8343,32,90
14973,c_8343,33,26
14974,c_8344,20,10
14975,c_8344,21,4
14976,c_8345,28,12
14977,c_8345,29,3
14978,c_8346,42,36
14979,c_8346,43,15
14980,c_8347,43,44
14981,c_8347,44,8
14982,c_8348,50,40
14983,c_8348,51,7
14984,c_8349,67,12
14985,c_8349,68,2
14986,c_835,27,18
14987,c_835,28,3
14988,c_8350,90,13
14989,c_8351,53,1
14990,c_8352,43,17
14991,c_8352,44,9
14992,c_8353,20,17
14993,c_8353,21,8
14994,c_8354,19,2
14995,c_8354,20,1
14996,c_8355,42,19
14997,c_8355,43,2
14998,c_8356,57,46
14999,c_8356,58,12
15000,c_8357,17,5
15001,c_8357,18,11
15002,c_8358,30,24
15003,c_8358,31,4
15004,c_8359,56,36
15005,c_8359,57,5
15006,c_836,53,14
15007,c_8360,42,19
15008,c_8360,43,13
15009,c_8361,37,15
15010,c_8362,92,13
15011,c_8362,93,3
15012,c_8363,25,12
15013,c_8364,48,54
15014,c_8364,49,7
15015,c_8365,43,91
15016,c_8365,44,7
15017,c_8366,28,17
15018,c_8367,48,12
15019,c_8367,49,10
15020,c_8368,45,71
15021,c_8368,46,7
15022,c_8369,17,4
15023,c_837,67,13
15024,c_837,68,1
15025,c_8370,51,14
15026,c_8370,52,3
15027,c_8371,50,9
15028,c_8371,51,8
15029,c_8372,43,66
15030,c_8372,44,29
15031,c_8373,24,10
15032,c_8373,25,10
15033,c_8374,58,58
15034,c_8374,59,14
15035,c_8375,82,8
15036,c_8375,83,5
15037,c_8376,39,6
15038,c_8376,40,1
15039,c_8377,61,15
15040,c_8377,62,1
15041,c_8378,40,27
15042,c_8378,41,8
15043,c_8379,32,38
15044,c_8379,33,7
15045,c_838,56,48
15046,c_838,57,8
15047,c_8380,63,1
15048,c_8380,64,3
15049,c_8382,46,28
15050,c_8382,47,15
15051,c_8383,50,70
15052,c_8383,51,18
15053,c_8384,82,19
15054,c_8384,83,9
15055,c_8385,41,15
15056,c_8386,43,24
15057,c_8387,65,5
15058,c_8387,66,1
15059,c_8388,31,59
15060,c_8388,32,14
15061,c_8389,17,13
15062,c_8389,18,2
15063,c_839,56,30
15064,c_839,57,7
15065,c_8390,22,17
15066,c_8390,23,6
15067,c_8391,31,9
15068,c_8392,43,151
15069,c_8392,44,37
15070,c_8393,56,4
15071,c_8393,57,2
15072,c_8394,39,17
15073,c_8395,28,13
15074,c_8395,29,11
15075,c_8396,35,32
15076,c_8396,36,5
15077,c_8397,59,4
15078,c_8398,44,30
15079,c_8398,45,3
15080,c_8399,24,11
15081,c_8399,25,8
15082,c_84,39,17
15083,c_84,40,3
15084,c_840,35,20
15085,c_840,36,5
15086,c_8400,46,106
15087,c_8400,47,29
15088,c_8401,19,7
15089,c_8402,54,32
15090,c_8402,55,7
15091,c_8403,59,50
15092,c_8403,60,7
15093,c_8404,27,5
15094,c_8404,28,6
15095,c_8405,74,14
15096,c_8406,31,37
15097,c_8406,32,4
15098,c_8407,17,6
15099,c_8408,29,19
15100,c_8409,51,19
15101,c_8409,52,14
15102,c_841,25,11
15103,c_8410,29,19
15104,c_8410,30,5
15105,c_8411,45,26
15106,c_8411,46,1
15107,c_8412,21,7
15108,c_8412,22,7
15109,c_8413,18,15
15110,c_8413,19,9
15111,c_8414,55,6
15112,c_8414,56,4
15113,c_8415,51,15
15114,c_8416,59,5
15115,c_8417,35,31
15116,c_8417,36,1
15117,c_8418,37,20
15118,c_8418,38,16
15119,c_8419,31,61
15120,c_8419,32,2
15121,c_842,47,56
15122,c_842,48,5
15123,c_8420,69,8
15124,c_8420,70,3
15125,c_8421,21,7
15126,c_8421,22,1
15127,c_8422,41,19
15128,c_8422,42,7
15129,c_8423,72,7
15130,c_8423,73,7
15131,c_8424,38,29
15132,c_8424,39,5
15133,c_8425,68,63
15134,c_8425,69,11
15135,c_8426,17,11
15136,c_8426,18,5
15137,c_8427,54,9
15138,c_8427,55,4
15139,c_8428,42,24
15140,c_8429,18,14
15141,c_843,53,17
15142,c_843,54,5
15143,c_8430,17,16
15144,c_8430,18,3
15145,c_8431,36,29
15146,c_8431,37,12
15147,c_8432,69,23
15148,c_8432,70,5
15149,c_8433,62,14
15150,c_8433,63,1
15151,c_8434,27,23
15152,c_8434,28,3
15153,c_8435,35,30
15154,c_8436,62,37
15155,c_8436,63,4
15156,c_8437,17,7
15157,c_8438,66,28
15158,c_8439,61,45
15159,c_8439,62,11
15160,c_844,82,6
15161,c_8440,27,14
15162,c_8440,28,10
15163,c_8441,37,65
15164,c_8441,38,15
15165,c_8442,41,55
15166,c_8442,42,10
15167,c_8443,21,32
15168,c_8444,44,39
15169,c_8444,45,5
15170,c_8445,34,12
15171,c_8445,35,1
15172,c_8446,23,17
15173,c_8446,24,1
15174,c_8447,41,9
15175,c_8447,42,2
15176,c_8448,49,12
15177,c_8448,50,2
15178,c_8449,19,30
15179,c_8449,20,7
15180,c_845,26,18
15181,c_845,27,5
15182,c_8450,17,29
15183,c_8450,18,3
15184,c_8451,30,107
15185,c_8451,31,24
15186,c_8452,48,9
15187,c_8452,49,3
15188,c_8453,38,31
15189,c_8453,39,6
15190,c_8454,62,32
15191,c_8454,63,11
15192,c_8455,49,89
15193,c_8455,50,22
15194,c_8456,51,25
15195,c_8456,52,10
15196,c_8457,36,41
15197,c_8457,37,8
15198,c_8458,67,11
15199,c_8459,26,21
15200,c_846,40,88
15201,c_846,41,12
15202,c_8460,61,47
15203,c_8460,62,10
15204,c_8461,19,4
15205,c_8461,20,7
15206,c_8462,31,18
15207,c_8462,32,2
15208,c_8463,54,10
15209,c_8464,44,23
15210,c_8464,45,5
15211,c_8465,51,49
15212,c_8465,52,8
15213,c_8466,53,17
15214,c_8466,54,7
15215,c_8467,38,45
15216,c_8467,39,12
15217,c_8468,34,64
15218,c_8468,35,14
15219,c_8469,27,6
15220,c_847,49,33
15221,c_847,50,4
15222,c_8470,17,7
15223,c_8470,18,3
15224,c_8471,50,13
15225,c_8472,40,47
15226,c_8472,41,24
15227,c_8473,38,61
15228,c_8473,39,6
15229,c_8474,24,13
15230,c_8474,25,1
15231,c_8475,69,18
15232,c_8475,70,7
15233,c_8476,62,64
15234,c_8476,63,9
15235,c_8477,38,27
15236,c_8477,39,8
15237,c_8478,34,8
15238,c_8478,35,9
15239,c_8479,67,7
15240,c_848,50,73
15241,c_848,51,8
15242,c_8480,56,14
15243,c_8481,44,31
15244,c_8482,50,25
15245,c_8482,51,8
15246,c_8483,40,23
15247,c_8483,41,12
15248,c_8484,78,7
15249,c_8484,79,8
15250,c_8485,62,37
15251,c_8485,63,6
15252,c_8486,43,57
15253,c_8486,44,11
15254,c_8487,84,43
15255,c_8487,85,12
15256,c_8488,64,9
15257,c_8488,65,4
15258,c_8489,70,26
15259,c_8489,71,6
15260,c_849,31,47
15261,c_849,32,7
15262,c_8490,29,20
15263,c_8490,30,7
15264,c_8491,51,11
15265,c_8491,52,3
15266,c_8492,69,8
15267,c_8493,61,9
15268,c_8494,19,10
15269,c_8494,20,4
15270,c_8495,36,41
15271,c_8496,45,22
15272,c_8496,46,3
15273,c_8497,31,61
15274,c_8497,32,4
15275,c_8498,22,2
15276,c_8499,52,35
15277,c_8499,53,3
15278,c_85,55,8
15279,c_85,56,8
15280,c_850,64,62
15281,c_850,65,6
15282,c_8500,48,30
15283,c_8500,49,4
15284,c_8501,35,133
15285,c_8501,36,26
15286,c_8502,46,90
15287,c_8502,47,21
15288,c_8503,77,13
15289,c_8503,78,1
15290,c_8504,17,6
15291,c_8505,59,25
15292,c_8505,60,4
15293,c_8506,20,1
15294,c_8507,65,12
15295,c_8507,66,4
15296,c_8508,17,13
15297,c_8508,18,12
15298,c_8509,31,12
15299,c_8509,32,1
15300,c_851,55,21
15301,c_851,56,11
15302,c_8510,30,148
15303,c_8510,31,31
15304,c_8511,52,23
15305,c_8511,53,1
15306,c_8512,55,40
15307,c_8512,56,11
15308,c_8513,65,7
15309,c_8513,66,1
15310,c_8514,40,45
15311,c_8514,41,10
15312,c_8515,20,14
15313,c_8515,21,5
15314,c_8516,65,7
15315,c_8516,66,2
15316,c_8517,21,34
15317,c_8517,22,6
15318,c_8518,57,40
15319,c_8518,58,10
15320,c_8519,75,27
15321,c_8519,76,7
15322,c_852,17,13
15323,c_852,18,2
15324,c_8520,22,5
15325,c_8521,30,52
15326,c_8521,31,6
15327,c_8522,46,27
15328,c_8522,47,6
15329,c_8523,58,37
15330,c_8523,59,7
15331,c_8524,39,12
15332,c_8524,40,6
15333,c_8525,32,8
15334,c_8525,33,16
15335,c_8526,56,70
15336,c_8526,57,21
15337,c_8527,17,2
15338,c_8528,48,15
15339,c_8528,49,2
15340,c_8529,58,15
15341,c_8529,59,1
15342,c_853,54,36
15343,c_853,55,13
15344,c_8530,72,34
15345,c_8530,73,3
15346,c_8531,18,3
15347,c_8532,29,9
15348,c_8532,30,6
15349,c_8533,49,23
15350,c_8533,50,1
15351,c_8534,33,84
15352,c_8534,34,28
15353,c_8535,36,21
15354,c_8535,37,4
15355,c_8536,30,13
15356,c_8536,31,2
15357,c_8537,30,125
15358,c_8537,31,29
15359,c_8538,48,10
15360,c_8538,49,10
15361,c_8539,32,17
15362,c_854,45,65
15363,c_854,46,14
15364,c_8540,22,2
15365,c_8541,50,51
15366,c_8541,51,7
15367,c_8542,24,10
15368,c_8542,25,2
15369,c_8543,22,19
15370,c_8544,64,12
15371,c_8544,65,3
15372,c_8545,24,10
15373,c_8545,25,4
15374,c_8546,34,21
15375,c_8546,35,7
15376,c_8547,44,56
15377,c_8547,45,7
15378,c_8548,43,57
15379,c_8548,44,21
15380,c_8549,54,28
15381,c_8549,55,3
15382,c_855,70,1
15383,c_8550,19,20
15384,c_8550,20,7
15385,c_8551,63,11
15386,c_8551,64,3
15387,c_8552,47,9
15388,c_8552,48,4
15389,c_8553,28,4
15390,c_8554,58,2
15391,c_8555,48,16
15392,c_8555,49,11
15393,c_8556,45,157
15394,c_8556,46,29
15395,c_8557,34,31
15396,c_8557,35,1
15397,c_8558,65,45
15398,c_8558,66,16
15399,c_8559,62,12
15400,c_8559,63,3
15401,c_856,57,30
15402,c_856,58,2
15403,c_8560,74,54
15404,c_8560,75,15
15405,c_8561,29,23
15406,c_8562,54,31
15407,c_8562,55,5
15408,c_8563,70,16
15409,c_8563,71,8
15410,c_8564,45,11
15411,c_8564,46,2
15412,c_8565,73,6
15413,c_8565,74,4
15414,c_8566,57,9
15415,c_8566,58,5
15416,c_8567,18,13
15417,c_8568,32,39
15418,c_8568,33,3
15419,c_8569,24,8
15420,c_857,36,105
15421,c_857,37,10
15422,c_8570,64,11
15423,c_8570,65,11
15424,c_8571,22,10
15425,c_8572,55,49
15426,c_8572,56,5
15427,c_8573,48,13
15428,c_8573,49,4
15429,c_8574,38,122
15430,c_8574,39,30
15431,c_8575,35,48
15432,c_8575,36,12
15433,c_8576,23,27
15434,c_8576,24,15
15435,c_8577,66,29
15436,c_8577,67,17
15437,c_8578,61,19
15438,c_8578,62,4
15439,c_8579,37,100
15440,c_8579,38,32
15441,c_858,65,38
15442,c_858,66,5
15443,c_8580,51,6
15444,c_8580,52,2
15445,c_8581,26,17
15446,c_8581,27,1
15447,c_8582,58,69
15448,c_8582,59,23
15449,c_8583,70,23
15450,c_8583,71,2
15451,c_8584,17,8
15452,c_8585,17,25
15453,c_8585,18,4
15454,c_8586,32,14
15455,c_8587,66,47
15456,c_8587,67,3
15457,c_8588,75,13
15458,c_8588,76,16
15459,c_8589,63,7
15460,c_8589,64,1
15461,c_859,42,48
15462,c_859,43,4
15463,c_8590,22,37
15464,c_8591,69,25
15465,c_8591,70,1
15466,c_8592,47,121
15467,c_8592,48,17
15468,c_8593,36,59
15469,c_8593,37,17
15470,c_8594,17,5
15471,c_8594,18,3
15472,c_8595,41,27
15473,c_8595,42,3
15474,c_8596,40,43
15475,c_8597,25,25
15476,c_8597,26,3
15477,c_8598,46,26
15478,c_8599,19,20
15479,c_8599,20,3
15480,c_86,27,7
15481,c_860,55,38
15482,c_860,56,10
15483,c_8600,33,129
15484,c_8600,34,31
15485,c_8601,61,6
15486,c_8602,69,22
15487,c_8602,70,1
15488,c_8603,42,104
15489,c_8603,43,19
15490,c_8604,71,13
15491,c_8604,72,6
15492,c_8605,42,63
15493,c_8605,43,8
15494,c_8606,35,9
15495,c_8607,47,53
15496,c_8607,48,6
15497,c_8608,25,5
15498,c_8609,51,44
15499,c_8609,52,6
15500,c_861,56,6
15501,c_861,57,1
15502,c_8610,61,45
15503,c_8610,62,8
15504,c_8611,83,15
15505,c_8611,84,1
15506,c_8612,56,40
15507,c_8612,57,19
15508,c_8613,50,24
15509,c_8613,51,10
15510,c_8614,18,9
15511,c_8614,19,4
15512,c_8615,49,56
15513,c_8615,50,9
15514,c_8616,37,89
15515,c_8616,38,26
15516,c_8617,25,21
15517,c_8617,26,1
15518,c_8618,25,20
15519,c_8618,26,5
15520,c_8619,33,71
15521,c_8619,34,24
15522,c_8620,20,9
15523,c_8621,33,119
15524,c_8621,34,35
15525,c_863,43,67
15526,c_863,44,13
15527,c_864,27,27
15528,c_864,28,8
15529,c_865,40,30
15530,c_865,41,8
15531,c_866,63,7
15532,c_866,64,1
15533,c_867,41,115
15534,c_867,42,10
15535,c_868,46,88
15536,c_868,47,23
15537,c_869,30,2
15538,c_869,31,8
15539,c_87,72,14
15540,c_87,73,6
15541,c_870,70,17
15542,c_870,71,5
15543,c_871,17,14
15544,c_871,18,3
15545,c_872,17,4
15546,c_872,18,3
15547,c_873,47,60
15548,c_873,48,8
15549,c_874,63,23
15550,c_874,64,9
15551,c_875,37,38
15552,c_875,38,10
15553,c_876,23,11
15554,c_877,52,27
15555,c_877,53,8
15556,c_878,84,33
15557,c_878,85,9
15558,c_879,70,18
15559,c_879,71,6
15560,c_88,64,19
15561,c_88,65,1
15562,c_880,30,148
15563,c_880,31,33
15564,c_881,33,92
15565,c_881,34,30
15566,c_882,32,29
15567,c_882,33,5
15568,c_883,28,3
15569,c_883,29,1
15570,c_884,63,20
15571,c_884,64,2
15572,c_885,45,35
15573,c_885,46,7
15574,c_886,40,46
15575,c_886,41,3
15576,c_887,45,38
15577,c_887,46,3
15578,c_888,52,10
15579,c_889,35,13
15580,c_889,36,3
15581,c_89,50,20
15582,c_89,51,2
15583,c_890,19,1
15584,c_891,19,3
15585,c_892,44,27
15586,c_892,45,11
15587,c_893,39,14
15588,c_893,40,9
15589,c_894,33,61
15590,c_894,34,7
15591,c_895,54,17
15592,c_895,55,1
15593,c_896,44,32
15594,c_896,45,8
15595,c_897,52,19
15596,c_898,61,24
15597,c_898,62,1
15598,c_899,63,9
15599,c_899,64,1
15600,c_9,35,18
15601,c_9,36,13
15602,c_900,41,22
15603,c_900,42,3
15604,c_901,41,30
15605,c_902,55,20
15606,c_902,56,3
15607,c_903,58,17
15608,c_903,59,6
15609,c_904,45,35
15610,c_904,46,1
15611,c_905,17,9
15612,c_905,18,1
15613,c_906,57,6
15614,c_907,56,3
15615,c_907,57,1
15616,c_908,21,7
15617,c_909,39,12
15618,c_909,40,3
15619,c_91,50,39
15620,c_91,51,7
15621,c_910,20,21
15622,c_910,21,1
15623,c_911,34,47
15624,c_911,35,20
15625,c_912,57,26
15626,c_912,58,5
15627,c_913,44,18
15628,c_913,45,7
15629,c_914,33,33
15630,c_914,34,21
15631,c_915,65,56
15632,c_915,66,9
15633,c_916,37,22
15634,c_916,38,1
15635,c_917,17,25
15636,c_917,18,5
15637,c_918,59,6
15638,c_918,60,2
15639,c_919,57,9
15640,c_92,23,39
15641,c_920,68,36
15642,c_920,69,11
15643,c_921,19,2
15644,c_921,20,3
15645,c_922,55,26
15646,c_922,56,1
15647,c_923,31,11
15648,c_923,32,1
15649,c_924,60,7
15650,c_925,67,43
15651,c_925,68,13
15652,c_926,82,16
15653,c_927,35,10
15654,c_928,68,15
15655,c_928,69,2
15656,c_929,65,9
15657,c_929,66,1
15658,c_93,29,20
15659,c_93,30,2
15660,c_930,27,8
15661,c_931,56,70
15662,c_931,57,10
15663,c_932,48,48
15664,c_932,49,2
15665,c_933,64,32
15666,c_933,65,6
15667,c_934,37,8
15668,c_935,17,9
15669,c_936,83,22
15670,c_936,84,10
15671,c_937,50,26
15672,c_938,54,48
15673,c_938,55,13
15674,c_939,49,23
15675,c_939,50,12
15676,c_94,25,14
15677,c_94,26,4
15678,c_940,51,17
15679,c_940,52,9
15680,c_941,61,11
15681,c_941,62,6
15682,c_942,51,7
15683,c_942,52,1
15684,c_943,26,4
15685,c_944,42,58
15686,c_944,43,5
